SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
CC1C/C(=C/c2ccc([N+](=O)[O-])cc2)C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C1,O,CC1C/C2=C/c3ccc([N+](=O)[O-])(~O~O=C2/C(=C/c2ccc([N+](=O)[O-])cc2)C1)cc3,-6.447446346282959,ok,
CN(C)c1ccc(/C=C2\N=C(c3cccc(Cl)c3)OC2=O)cc1,O,CN(C)c1ccc(/C=C2\N=C(c3cccc(Cl)c3)O3~O~C23=O)cc1,-4.358379364013672,ok,
O=C1c2ccccc2-c2onc3c(N4CCCCC4)cc(NC4CCCCC4)c1c23,O,O=C12~O~N(C3CCCCC3)c3cc(N4CCCCC4)c4noc(c4c31)-c1ccccc12,-5.093440532684326,ok,
C[N+]1=C2C=CC=CC=C2SC12C([N+](=O)[O-])=CC(=[N+]([O-])[O-])c1cccnc12,O,C[N+]1=C2C=CC=CC=C2SC123~O~[O-][N+]([O-])=C(C=C2[N+](=O)[O-])c1cccnc13,-3.0786190032958984,ok,
COc1ccc(CN2C(=O)/C(=C\c3ccc(-c4ccc(C#N)cc4)o3)SC2=S)cc1,O,CO1~O~C2(=O)/C(=C\c3ccc(-c4ccc(C#N)cc4)o3)SC(=S)N2Cc2ccc1cc2,-6.370050430297852,ok,
CCN1C(=c2sc(=C3SC(=S)N(C4CCCCC4)C3=O)n(CC)c2=O)C=Cc2ccccc21,O,CCn1c(=C2SC(=S)N(C3CCCCC3)C2=O)sc2c1(=O)~O~N1(CC)C=2C=Cc2ccccc21,-7.067755699157715,ok,
O=C1OC(c2cccc(F)c2)=NC1=CC=Cc1ccc([N+](=O)[O-])cc1,O,O=[N+]([O-])c1ccc(C=CC=C2N=C(c3cccc(F)c3)O3~O~C23=O)cc1,-4.239140510559082,ok,
COc1ccc(Nc2cc(N3CCCCCC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,O,CO1~O~C2(=O)c3ccccc3-c3onc4c(N5CCCCCC5)cc(c2c34)Nc2ccc1cc2,-5.899773597717285,ok,
CCC1=C(C)/C(=C/c2[nH]c(C)c(CC)c2C)[NH+]=C1C,O,CCC1=C(C)C2(~O~[nH]3c(C)c(CC)c(C)c3C=2)[NH+]=C1C,-6.473257064819336,ok,
CN(C)/C=C/C=C/C=C1C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C(C4=CC=CC=C4)=C1C5=CC=CC=C5,O,CN1(/C=C/C=C/C=C2C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)~O~C1,-6.945707321166992,ok,
CN(C)/C=C/C=C/C=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,O,CN1(/C=C/C=C/C=C2C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)~O~C1,-6.945707321166992,ok,
O=C1/C(=C/c2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccccc1O,O,O=C12~O~Oc3ccccc3N1C(c1ccccc1)=C/C2=C\c1ccc(-c2ccc(Br)cc2)o1,-4.386350631713867,ok,
CCN(CC)c1ccc(N=Nc2c([N+](=O)[O-])c(C)[n+](C)n2C)cc1,O,CCN1(CC)~O~c2([N+](=O)[O-])c(n(C)[n+](C)c2C)N=Nc2ccc1cc2,-2.2484421730041504,ok,
O=C(O)c1cc([N+](=O)[O-])cnc1C=CC1=Cc2cc(Br)ccc2OC1,O,O=[N+]([O-])c1cnc2c(c1)C(=O)(O)~O~O1CC(=Cc3cc(Br)ccc31)C=C2,-5.106842041015625,ok,
O=C1C(=CC2=C(N3CCOCC3)C(=Cc3ccccc3)CC2)N=C2CCCCCN12,O,O=C12~O~O3CCN(CC3)C3=C(C=C1N=C1CCCCCN12)CCC3=Cc1ccccc1,-4.545330047607422,ok,
O=C1N=C(N2CCN(c3cccc(C(F)(F)F)c3)CC2)S/C1=C/c1ccc(-c2ccc(Cl)cc2Cl)o1,O,O=C1N=C2S/C1=C/c1ccc(-c3ccc(Cl)cc3Cl)o1~O~C(F)(F)(F)c1cccc(c1)N1CCN2CC1,-6.659717082977295,ok,
Cc1ccc(Nc2cc(NCC(C)C)c(N)c3c2C(=O)c2ccccc2C3=O)cc1,O,Cc1ccc(Nc2cc(NCC(C)C)c3c4c2C(=O)c2ccccc2C4(=O)~O~N3)cc1,-5.76222562789917,ok,
O=C1C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC(=S)N1CCS(=O)(=O)O,O,O=C1C2=Cc3ccc(-c4cccc(Cl)c4)o3~O~S(=O)(=O)(O)CCN1C(=S)S2,-6.32167911529541,ok,
Cc1ccc(-c2ccc(C=C3SC(=S)N(C)C3=O)o2)cc1Cl,O,Cc1ccc(-c2ccc3o2~O~C2(=O)C(=C3)SC(=S)N2C)cc1Cl,-6.893344402313232,ok,
CCN1C(=O)/C(=C\c2ccc(-c3ccc(C(=O)OC)cc3)o2)N(CC)C1=S,O,CCN1C(=O)/C(=C\c2ccc(-c3ccc(C4(=O)~O~O4C)cc3)o2)N(CC)C1=S,-5.931610107421875,ok,
O=C1C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC(=S)N1CCS(=O)(=O)O,O,O=C1C(=Cc2ccc3o2~O~c2([N+](=O)[O-])ccc-3cc2)SC(=S)N1CCS(=O)(=O)O,-5.785689353942871,ok,
Cc1ccc(-c2nn3c4cc(N5CCCCC5)ccc4nc3c3ccccc23)cc1,O,Cc1ccc(-c2nn3c4cc5ccc4nc3(~O~N53CCCCC3)c3ccccc23)cc1,-5.428576469421387,ok,
Cc1cc(N(C)C)ccc1/N=N/c1ccc(C#N)cc1,O,Cc1cc2ccc1/N=N/c1ccc(cc1)C(#N)~O~N2(C)C,-4.795210838317871,ok,
O=C(O)c1cccc(/N=C/c2ccc(-c3sccc3[N+](=O)[O-])s2)c1,O,O=[N+]([O-])c1ccsc1-c1ccc(/C=N/c2cccc(C3(=O)~O~O3)c2)s1,-4.430735111236572,ok,
O=C(O)c1cc(N2C(=O)C(=Cc3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)ccc1Cl,O,O=C1C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C=C(c2ccccc2)N1c1ccc(Cl)c(C2(=O)~O~O2)c1,-4.455682754516602,ok,
[C][C][C][C]N1C(=[C]/[C]=[C]/[C]=[C]/[C]=C(C#N)C#N)N([C][C][C][C])c2ccccc21,O,[C][C][C][C]N1C2=[C]/[C]=[C]/[C]=[C]/[C]=C(C#N)(C#N)~O~N2([C][C][C][C])c2ccccc21,-5.407083034515381,ok,
O=C1Nc2ccccc2C1=Cc1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)o1,O,O=C12~O~o3c(ccc3-c3ccc(S(=O)(=O)N4CCOCC4)cc3)C=C1c1ccccc1N2,-6.502702713012695,ok,
CC(=O)N(c1cccc(Br)c1)c1ccc(Nc2cccc(Br)c2)c2c1C(=O)c1ccccc1C2=O,O,CC1(=O)~O~N(c2cccc(Br)c2)c2ccc(c3c2C(=O)c2ccccc2C3=O)N1c1cccc(Br)c1,-6.392617225646973,ok,
COc1ccc2c(c1)N(C)/C(=C/C=C/c1sc3ccc(OC)cc3[n+]1C)S2,O,COc1ccc2sc3(~O~O(C)c4ccc5c(c4)N(C)/C(=C/C=C/3)S5)[n+](C)c2c1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC(C)(C)C1C/C(=C\c2ccc([N+](=O)[O-])o2)C(=O)/C(=C/c2ccc([N+](=O)[O-])o2)C1,O,CC(C)(C)C1C/C(=C\c2ccc([N+](=O)[O-])o2)C(=O)/C(=C/c2ccc3([N+](=O)[O-])~O~o23)C1,-6.268581390380859,ok,
CCN1C/C(=C\c2ccc3c(c2)CCCN3C)C(=O)/C(=C/c2ccc3c(c2)CCCN3C)C1,O,CCN1C/C(=C\c2ccc3c(c2)CCCN3C)C2(=O)~O~N3(C)CCCc4cc(ccc43)/C=C/2C1,-4.704492568969727,ok,
CCN(CC)c1ccc(/C=C/c2sc3cc(OC)c4ccsc4c3[n+]2CCCS(=O)(=O)[O-])cc1,O,CCN(CC)c1ccc(/C=C/c23~O~[O-]S(=O)(=O)CCC[n+]2c2c(cc(OC)c4ccsc42)s3)cc1,-4.40303897857666,ok,
O=C(O)CCCN1C(=O)/C(=C/C=C/c2ccco2)SC1=S,O,O=C1/C(=C/C=C/c2ccco2)SC(=S)N1CCCC1(=O)~O~O1,-4.797462463378906,ok,
"[Cl-].C(=CN(C1=CC=CC=C1)C1=CC=CC=C1)C=[N+](C1=CC=CC=C1)C1=CC=CC=C1 |w:1.16,c:5,7,12,14,21,23,28,30,t:3,10,19,26|",O,[Cl-]~O~c1([N+](=CC=CN(c2ccccc2)c2ccccc2)c2ccccc2)ccccc1,-4.49704647064209,ok,
CCC(/C=C1\Sc2ccc(-c3ccccc3)cc2N1CCCS(=O)(=O)O)=C\c1sc2ccc(C)cc2[n+]1CCCS(=O)(=O)[O-],O,CCC1=C\c2sc3ccc(C)cc3[n+]2CCCS(=O)(=O)[O-]~O~S(=O)(=O)(O)CCCN2/C(=C/1)Sc1ccc(-c3ccccc3)cc12,-4.329148292541504,ok,
Cc1ccc(N2CCN(C(=O)/C(C#N)=C/c3ccc(-c4ccc(F)cc4)o3)CC2)cc1,O,Cc1ccc(N2CCN(C3(=O)~O~o4c(ccc4-c4ccc(F)cc4)/C=C/3C#N)CC2)cc1,-4.887021064758301,ok,
O=C1NC(=S)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)S1,O,O=[N+]([O-])c1ccc(-c2ccc3o2~O~C2(=O)NC(=S)/C(=C\3)S2)cc1,-6.4876708984375,ok,
CN1/C(=C/C=C/c2cc(C(C)(C)C)cc(C(C)(C)C)[n+]2C)Sc2ccccc21,O,C[n+]1c(C(C)(C)C)cc(C(C)(C)C)cc12~O~N1(C)C(=CC=C2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN(CC)c1ccc(C=NN2C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C2=O)cc1,O,CCN1(CC)~O~C2(=O)c3cc([N+](=O)[O-])cc4cccc(c34)C(=O)N2N=Cc2ccc1cc2,-4.231057167053223,ok,
Cc1ccc(N/N=N/c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,O,Cc1ccc(N/N=N/c2ccc3c(c2)C2(=O)~O~O=C3c3ccccc32)cc1,-5.162600517272949,ok,
O=C(O)C(Cc1ccccc1)NC(=O)[C+2]1234[B-2]567[B-2]89%10[B-2]5%11%12[B-2]85%13[B-2]98%14[B-2]%1061[B-2]821[B-2]326[B-2]%1174[B-2]%1252[C+2]%13%1416C(=O)NC(Cc1ccccc1)C(=O)O,O,,,failed,"Pre-condition Violation
	bond already exists
	Violation occurred on line 334 in file Code/GraphMol/RWMol.cpp
	Failed Expression: !(boost::edge(atomIdx1, atomIdx2, d_graph).second)
	RDKIT: 2022.09.5
	BOOST: 1_78
"
O=C1c2ccc(F)cc2C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,O,O=C12~O~O=C(c3ccc(F)cc31)N2c1ccc(/N=N/c2ccccc2)cc1,-5.063818454742432,ok,
CN(C)c1ccc(/C=N/N=C(\C(=O)c2ccccc2)c2ccccc2)cc1,O,CN1(C)~O~C(=O)(c2ccccc2)/C(c2ccccc2)=N\N=C\c2ccc1cc2,-4.164717674255371,ok,
O=C(C1=CC=CC=C1)/C(C2=CC=CC=C2)=N\N=C\C(C=C3)=CC=C3N(C)C,O,CN1(C)~O~C(=O)(c2ccccc2)/C(c2ccccc2)=N\N=C\c2ccc1cc2,-4.164717674255371,ok,
CNc1ccc([N+](=O)[O-])cc1-c1nc2cc3ccccc3cc2[nH]c1=O,O,CN1~O~c2(=O)[nH]c3cc4ccccc4cc3nc2-c2cc([N+](=O)[O-])ccc21,-5.590501308441162,ok,
CCN1CCN(c2cc(Nc3ccc(OC)cc3)c3c4c(onc24)-c2ccccc2C3=O)CC1,O,CCN1CCN(c2cc3c4c5c(onc25)-c2ccccc2C4(=O)~O~O(C)c2ccc(cc2)N3)CC1,-4.7779107093811035,ok,
Cc1cc(-c2ccc(C=C3C(=O)c4ccccc4C3=O)o2)ccc1Cl,O,Cc1cc(-c2ccc3o2~O~C2(=O)C(=C3)C(=O)c3ccccc32)ccc1Cl,-6.486706733703613,ok,
O=C1c2ccccc2C(=O)c2cc(-c3nc4ccccc4[nH]3)ccc21,O,O=C1c2ccccc2C2(=O)~O~[nH]3c(nc4ccccc43)-c3ccc1c2c3,-6.895544052124023,ok,
CCOC(=O)C1CCCN(c2cc(Nc3ccc(C(=O)O)cc3)c3c4c(onc24)-c2ccccc2C3=O)C1,O,CCOC(=O)C1CCCN(c2cc(Nc3ccc(C4(=O)~O~O4)cc3)c3c4c(onc24)-c2ccccc2C3=O)C1,-4.965177536010742,ok,
CCN1C(=O)/C(=C\c2ccc3c(c2)C(C)(c2ccc(Cl)cc2)CC(C)(C)N3C)SC1=S,O,CCN1C(=S)S/C2=C/c3ccc4c(c3)C(C)(c3ccc(Cl)cc3)CC(C)(C)N4(C)~O~C21=O,-7.339077472686768,ok,
O=[N+]([O-])c1ccc(/C=C(Cl)/C=C2\SC(=S)N=C2O)cc1,O,O=[N+]([O-])c12~O~OC3=NC(=S)S/C3=C\C(Cl)=C\c(cc1)cc2,-4.566992282867432,ok,
CCNc1cc(N2CCN(C3CCCCC3)CC2)c(N)c2c1C(=O)c1ccccc1C2=O,O,CCNc1cc(N2CCN(C3CCCCC3)CC2)c2c3c1C(=O)c1ccccc1C3(=O)~O~N2,-5.013797760009766,ok,
CCN(CC)c1ccc(C2=Nc3ncnn3C2=NCc2ccc(F)cc2)cc1,O,CCN1(CC)~O~c23ncnn2C(=NCc2ccc(F)cc2)C(=N3)c2ccc1cc2,-3.4564309120178223,ok,
O=C(/C=C/c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCOCC2)cc1,O,O=C1(c2ccc(N3CCOCC3)cc2)~O~o2c(ccc2-c2ccc(Cl)cc2)/C=C/1,-5.883847236633301,ok,
Cc1ccc(CN=C2C(c3ccc(N(C)C)cc3)=Nc3ncnn32)cc1,O,Cc1ccc(CN=C2C3=Nc4(~O~N(C)(C)c5ccc3cc5)ncnn42)cc1,-3.5333564281463623,ok,
CC[N+](C)(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCC[N+](C)(CC)CC)ccc1-2,O,CC[N+](C)(CC)CCOc1ccc2c(c1)C1(=O)~O~O(CC[N+](C)(CC)CC)c3ccc-2c1c3,-7.016365051269531,ok,
CCOC(=O)c1ccc(-c2ccc(/C=C3\C=C(c4ccccc4)N(c4ccc(C)c(C)c4)C3=O)o2)cc1,O,CCO1~O~C1(=O)c1ccc(-c2ccc(/C=C3\C=C(c4ccccc4)N(c4ccc(C)c(C)c4)C3=O)o2)cc1,-5.217639446258545,ok,
Cc1ccc2cc3c(nc2c1)-c1ccccc1/C3=N/C1CCCCC1,O,Cc1ccc2cc3c4(~O~N(/C5CCCCC5)=C/3c3ccccc3-4)nc2c1,-6.00612735748291,ok,
CC1Oc2ccccc2C=C1C=C1Oc2c(ccc([O-])c2C[NH+](C)C)C1=O,O,CC1Oc2ccccc2C=C1C=C1Oc2c3ccc(c2C[NH+](C)C)[O-]~O~C13=O,-3.6425540447235107,ok,
CCCCC(CC)CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,O,CCCCC(CC)CN1C(=S)S/C2=C\c3ccc(-c4ccc(Cl)cc4)o3~O~C21=O,-8.05045223236084,ok,
CC[NH+](CC)Cc1c([O-])ccc2c1O/C(=C\c1cccs1)C2=O,O,CC[NH+](CC)Cc1c2ccc3c1O/C(=C\c1cccs1)C3(=O)~O~[O-]2,-4.1562910079956055,ok,
[C][C]OC(=O)C1=C(C(=O)O[C][C])SC(=C2C(=S)C([C])([C])N([C])c3ccccc32)S1,O,[C][C]OC(=O)C1=C(C2(=O)~O~O2[C][C])SC(=C2C(=S)C([C])([C])N([C])c3ccccc32)S1,-5.6688032150268555,ok,
O=C1/C(C(C=CC=C2)=C2C=C1)=N\NC3=CC=C(N(CC)CC)C=C3,O,CCN1(CC)~O~C2(=O)C=Cc3ccccc3/C2=N/Nc2ccc1cc2,-4.88299036026001,ok,
CCN(CC)c1ccc(N/N=C2\C(=O)C=Cc3ccccc32)cc1,O,CCN1(CC)~O~C2(=O)C=Cc3ccccc3/C2=N/Nc2ccc1cc2,-4.88299036026001,ok,
CCCCCC[NH+]1[CH-]Nc2c(c3nc4ccccc4nc3n2/N=C/c2ccccc2)C1=O,O,CCCCCC[NH+]1[CH-]N2~O~C1(=O)c1c2n(/N=C/c2ccccc2)c2nc3ccccc3nc12,-3.8176960945129395,ok,
Nc1ccc(/N=N/c2ccccc2)c2cccnc12,O,c1ccc(/N=N/c2ccc3c4(~O~N3)ncccc24)cc1,-3.440063238143921,ok,
CN(C)c1ccc(C=Cc2ccc3ccccc3[n+]2C)cc1,O,C[n+]1c2ccc3ccccc31~O~N(C)(C)c1ccc(cc1)C=C2,-5.945489883422852,ok,
O=C1c2ccccc2-c2cc(N3CCN(C4CCCCC4)CC3)nc3cccc1c23,O,O=C12~O~N3(CCN(C4CCCCC4)CC3)c3cc(c4c1cccc4n3)-c1ccccc12,-5.089261054992676,ok,
C1=C(c2ccccc2)Oc2ccccc2C1=CC=C1C=C(c2ccccc2)Oc2ccccc21,O,C1=C(c2ccccc2)Oc2ccccc2C1=CC=C1C=C2(c3ccccc3)~O~O2c2ccccc21,-6.097246170043945,ok,
CN(C)c1ccc(/C=C(\C#N)c2nc(-c3cccs3)c(NC(=O)c3ccc(Cl)cc3)s2)cc1,O,CN1(C)~O~C(=O)(c2ccc(Cl)cc2)Nc2sc(nc2-c2cccs2)/C(C#N)=C/c2ccc1cc2,-7.125509738922119,ok,
CC(C)(C)c1ccc(N2C(=O)/C(=C/c3ccc(-c4cc(Cl)ccc4Cl)o3)C=C2c2ccccc2)cc1,O,CC(C)(C)c1ccc(N2C(c3ccccc3)=C/C3=C\c4ccc(-c5cc(Cl)ccc5Cl)o4~O~C32=O)cc1,-7.329811096191406,ok,
CN(C)c1ccc(/C=N/N=C2/NC(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)S2)cc1,O,CN1(C)~O~c2([N+](=O)[O-])ccc(cc2)/C=C2\S/C(=N\N=C\c3ccc1cc3)NC2=O,-4.826376438140869,ok,
O=[N+]([O-])c1cccc(C=C2CCC(C(=S)Nc3ccccc3)=C2N2CCCCC2)c1,O,O=[N+]([O-])c12~O~N3(CCCCC3)C3=C(C(=S)Nc4ccccc4)CCC3=Cc(ccc1)c2,-6.672255516052246,ok,
Cc1ccc(N2C(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)C=C2c2ccccc2)c(C)c1,O,Cc1ccc(N23~O~c4([N+](=O)[O-])ccc(cc4)/C=C(\C=C2c2ccccc2)C3=O)c(C)c1,-4.77036190032959,ok,
CCOc1ccc(Nc2cc(N3CCN(C)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,O,CCO1~O~C2(=O)c3ccccc3-c3onc4c(N5CCN(C)CC5)cc(c2c34)Nc2ccc1cc2,-4.593084335327148,ok,
O=C(O)c1ccc(-c2c3cc4c5c(c3[o+]c3c6c7c(cc23)CCCN7CCC6)CCCN5CCC4)c(C(=O)[O-])c1,O,O=C(O)c1ccc2c(c1)C([O-])=O~O~c13[o+]c4c5c6c(cc4c-2c1cc1c2c3CCCN2CCC1)CCCN6CCC5,-10.236588478088379,ok,
O=C1c2ccccc2-c2onc3c(N4CCCCCC4)cc(NC4CCCCC4)c1c23,O,O=C12~O~N(C3CCCCC3)c3cc(N4CCCCCC4)c4noc(c4c31)-c1ccccc12,-5.159526348114014,ok,
CC(=O)Nc1ccc(S(=O)([O-])=NC2=C([n+]3ccc(-c4ccc(N(C)C)cc4)cc3)C(=O)c3ccccc3C2=O)cc1,O,CC(=O)Nc1ccc(S2(=O)=NC3=C([n+]4ccc(-c5ccc(N(C)C)cc5)cc4)(~O~[O-]2)C(=O)c2ccccc2C3=O)cc1,-4.700221061706543,ok,
O=[N+]([O-])c1ccccc1-c1ccc(/C=N/c2ccc(N3CCOCC3)cc2)o1,O,O=[N+]([O-])c12~O~o3c(/C=N/c4ccc(N5CCOCC5)cc4)ccc3-c1cccc2,-5.164687156677246,ok,
O=C1C(=CC=Cc2ccco2)SC(=S)N1CCC1CCCCC1,O,O=C12~O~o3cccc3C=CC=C1SC(=S)N2CCC1CCCCC1,-6.778597831726074,ok,
Cc1ccc(Nc2cc(N(C)C(C)C(O)c3ccccc3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,O,Cc1ccc(Nc2cc3c4noc5c4c2C(=O)(~O~OC(c2ccccc2)C(C)N3C)c2ccccc2-5)cc1,-4.012249946594238,ok,
CCOc1ccc2c(c1)-c1c(s[s+]c1SC)C(C)(C)N2C(=O)C(C)C,O,CCO1~O~[s+]2sc3c(c2SC)-c2cc1ccc2N(C(=O)C(C)C)C3(C)C,-7.933457374572754,ok,
O=C1OC(c2ccccc2F)=NC1=CC=Cc1ccc([N+](=O)[O-])cc1,O,O=[N+]([O-])c1ccc(C=CC=C2N=C(c3ccccc3F)O3~O~C23=O)cc1,-4.227579116821289,ok,
Cc1ccc(Sc2ccc(Nc3cc(S(=O)(=O)O)c(N)c4c3C(=O)c3ccccc3C4=O)cc2)c(C)c1,O,Cc1ccc(Sc2ccc(Nc3cc4c(c5c3C(=O)c3ccccc3C5=O)N~O~S4(=O)(=O)O)cc2)c(C)c1,-6.508604526519775,ok,
O=[N+]([O-])c1ccc(-c2c3nc(c(-c4ccc([N+](=O)[O-])cc4)c4ccc([nH]4)c(-c4ccc([N+](=O)[O-])cc4)c4nc(c(-c5ccc([N+](=O)[O-])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,O,O=[N+]([O-])c1ccc(-c2c3nc(c(-c4ccc([N+](=O)[O-])cc4)c4ccc5c(-c6ccc([N+](=O)[O-])cc6)c6nc(c(c7ccc2[nH]7)-c2ccc([N+](=O)[O-])(~O~[nH]45)cc2)C=C6)C=C3)cc1,-7.502607345581055,ok,
Cc1ccc(S(=O)(=O)Nc2cccc3ccc(C=Cc4cccc([N+](=O)[O-])c4)nc23)cc1,O,Cc1ccc(S(=O)(=O)N2~O~c3([N+](=O)[O-])cccc(c3)C=Cc3ccc4cccc2c4n3)cc1,-4.527095794677734,ok,
CCOC(=O)C1=C(Nc2ccc(CC)cc2)SC(=Cc2ccc(Sc3ccccc3)o2)C1=O,O,CCc1ccc(NC2=C(C3(=O)~O~O3CC)C(=O)C(=Cc3ccc(Sc4ccccc4)o3)S2)cc1,-6.016623497009277,ok,
O=C1[N]c2ccc(S(=O)(=O)N3[C][C][C][C]3)cc2C1=C1[C][C][C][C]1,O,O=S(=O)(c1ccc2c(c1)C(=C1[C][C][C][C]1)C1(~O~O=1)[N]2)N1[C][C][C][C]1,-3.3457324504852295,ok,
CCN1C(=Cc2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])C=Cc2cc(C)ccc21,O,CCN1C(=Cc23~O~[O-]S(=O)(=O)CCC[n+]2c2ccccc2s3)C=Cc2cc(C)ccc21,-3.823669672012329,ok,
O=[N+]([O-])c1ccc(/C=N/c2cccc3c(/N=C/c4ccc([N+](=O)[O-])s4)cccc23)s1,O,O=[N+]([O-])c1ccc(/C=N/c2cccc3c(/N=C/c4ccc5(~O~O=[N+]5[O-])s4)cccc23)s1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
Cc1cc(/C=C2\C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc([N+](=O)[O-])cc1,O,Cc1cc2c(C)n1-c1ccc([N+](=O)[O-])(~O~O3CCN(CC3)S(=O)(=O)c3ccc4c(c3)/C(=C/2)C(=O)N4C)cc1,-5.214726448059082,ok,
Nc1c(N2CCOCC2)cc(NCCO)c2c1C(=O)c1ccccc1C2=O,O,O=C1c2ccccc2C2(=O)~O~Nc3c(N4CCOCC4)cc(NCCO)c1c32,-5.160601615905762,ok,
N#C/C(=C\c1ccc(N2CCCCCC2)o1)c1cccc(F)c1,O,N#C/C(=C\c1ccc2(N3CCCCCC3)~O~o12)c1cccc(F)c1,-6.592728614807129,ok,
CCCCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c3c2C(=O)c2ccccc2C3=O)cc1,O,CCCCc1ccc(C2(=O)~O~O3CCN(CC3)c3ccc(c4c3C(=O)c3ccccc3C4=O)N2)cc1,-6.127291679382324,ok,
CCCCCCCCNc1ccc(NC(=O)c2ccc(-c3ccc(CCCCC)cc3)cc2)c2c1C(=O)c1ccccc1C2=O,O,CCCCCCCCN1~O~C(=O)(c2ccc(-c3ccc(CCCCC)cc3)cc2)Nc2ccc1c1c2C(=O)c2ccccc2C1=O,-6.616111755371094,ok,
Cc1ccc(C)c(N2C(=O)C(=Cc3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)c1,O,Cc1ccc(C)c(N2C(c3ccccc3)=CC3=Cc4ccc(-c5ccc(Br)cc5)o4~O~C32=O)c1,-6.258453369140625,ok,
O/N=C1/c2ccccc2-c2nc3ccccc3nc21,O,c1ccc2c(c1)-c1nc3ccccc3nc1C21~O~ON=1,-3.3592748641967773,ok,
CCN(CC)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(C)C3=O)cc1,O,CCN1(CC)~O~C2(=O)c3cc(ccc3C(=O)N2C)C(=O)Nc2ccc1cc2,-5.705600738525391,ok,
CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,O,CC[n+]1c2ccccc2sc12~O~N1(CC)C(=CC=C2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,O,O=C1C=Cc2ccc(-c3ccc(Cl)cc3)o2~O~c2([N+](=O)[O-])ccc(cc2)-c2ccc1o2,-6.069221496582031,ok,
O=C1c2ccccc2C(=O)c2c3c(cc([O-])c21)Sc1ccccc1[NH2+]3,O,O=C1c2ccccc2C2(=O)~O~[O-]c3cc4c(c2c31)[NH2+]c1ccccc1S4,-3.9878547191619873,ok,
COc1ccc2cc(C(=O)c3ccc(N(C)C)cc3)ccc2c1,O,CN(C)c1ccc(C2(=O)~O~O(C)c3ccc4cc2ccc4c3)cc1,-5.55931282043457,ok,
CN(C)c1ccc(-n2cccc2C=C2C(=O)c3ccccc3C2=O)cc1,O,CN1(C)~O~C2(=O)C(=Cc3cccn3-c3ccc1cc3)C(=O)c1ccccc12,-5.179557800292969,ok,
"COC1=CC=C(C=CC=C2C(=O)C3=CC=CC=C3C2=O)C=C1 |w:6.5,c:14,16,22,t:2,4,12|",O,CO1~O~C2(=O)C(=CC=Cc3ccc1cc3)C(=O)c1ccccc12,-5.738461017608643,ok,
IC1=CC=C(I)C2=C(I)C=CC=C1C2,O,IC1=CC=C2(I)~O~C3=CC(I)=C2CC1=C3,-5.836926460266113,ok,
"[O-][N+](=O)C1=CC=C(\C=C\C2=NC3=C(C=CC=C3C3=C2CCS3)C(F)(F)F)C=C1 |c:13,15,18,29,t:3,5,9,11|",O,O=[N+]1[O-]~O~C(F)(F)(F)c2cccc3c4c(c(nc23)C=Cc2ccc1cc2)CCS4,-4.172660827636719,ok,
