SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
CCCCN1CCc2cc(C=C3C(=O)N(c4cc(OC)ccc4OC)C(=O)N=C3O)ccc21,CS(C)=O,CCCCN1CCc2cc(C=C3C(=O)N4c5cc(ccc5OC)O(C)~S(C)(C)=O~C4(=O)N=C3O)ccc21,-3.3730499744415283,ok,
O=C1C(=Cc2ccc(N3CCOCC3)o2)SC(=S)N1Cc1ccccc1,CS(C)=O,CS1(C)~o2c(ccc2N2CCOCC2)C=C2SC(=S)N(Cc3ccccc3)C2(=O)~O=1,-2.6373958587646484,ok,
CC(C)Cn1cc(C=Cc2nc3cc(C(=O)O)cnc3s2)nn1,CS(C)=O,CC(C)Cn1cc(C=Cc2nc3cc(C4(=O)~O=S(C)(C)~O4)cnc3s2)nn1,-3.2625749111175537,ok,
Cc1ccsc1/C=C1/C(=O)/C(=C/c2sccc2C)C2CCC1N2C,CS(C)=O,Cc1ccsc1/C=C1\C2CCC3/C(=C\c4sccc4C)C1(=O)~O=S(C)(C)~N23C,-2.3939740657806396,ok,
Cn1c(C=C(C#N)C#N)ccc1-c1cccc([N+](=O)[O-])c1,CS(C)=O,Cn12~S(C)(C)=O~c3([N+](=O)[O-])cccc(c3)-c1ccc2C=C(C#N)C#N,-2.2629048824310303,ok,
COc1ccc(OC)c(C2=CC(=Cc3ccc(N(C)C)cc3)C(=O)O2)c1,CS(C)=O,COc1ccc2cc1C1=CC(=Cc3ccc(N(C)C)cc3)C(=O)(~O=S(C)(C)~O2C)O1,-3.0420644283294678,ok,
COc1cc(OC)c(OC)cc1/C=C1\Oc2c(ccc([O-])c2C[NH+]2CCCCCC2)C1=O,CS(C)=O,COc1cc(OC)c(OC)cc1/C=C1\Oc2c3ccc(c2C[NH+]2CCCCCC2)[O-]~S(C)(C)=O~C13=O,-3.2754275798797607,ok,
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(c2ccc(Cl)cc2)CC1,CS(C)=O,CS1(C)~N2(c3ccc(Cl)cc3)CCN(CC2)C(=O)/C=C/c2ccc([N+](=O)[O-])(~O=1)cc2,-2.69376540184021,ok,
CCN1/C(=C/c2ccc3ccc(C)cc3[n+]2CCCS(=O)(=O)[O-])Sc2cc(Cl)ccc21,CS(C)=O,CCN1/C(=C/c2ccc3ccc(C)cc34~O=S(C)(C)~[O-]S(=O)(=O)CCC[n+]24)Sc2cc(Cl)ccc21,-2.7504336833953857,ok,
O=C1Nc2ccccc2/C1=N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccc([N+](=O)[O-])cc2)/C=N/N=C2/c3ccccc3NC2(=O)~O=1,-2.8028104305267334,ok,
Cc1ccccc1N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C=C1c1ccccc1,CS(C)=O,Cc1ccccc1N1C(c2ccccc2)=C/C2=C\c3ccc(-c4ccc(Cl)c(Cl)c4)o3~S(C)(C)=O~C21=O,-2.366379499435425,ok,
COc1cc(/C=C2/C(C)=C(C#N)c3nc(N)c(C#N)c(C)c32)ccc1OCc1ccc(F)cc1,CS(C)=O,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc2(OCc3ccc(F)cc3)~O=S(C)(C)~O(C)c2c1,-3.2235593795776367,ok,
CC(C=Cc1ccc(N(C)C)cc1)=C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CS(C)=O,CC1=C2C(=O)N(c3ccccc3)N(c3ccccc3)C2(=O)~O=S(C)(C)~N(C)(C)c2ccc(cc2)C=C1,-2.563962459564209,ok,
CCOC(=O)c1ccc(-c2ccc(/C=C3\CCC/C(=C\c4ccc(-c5ccc(C(=O)OCC)cc5)o4)C3=O)o2)cc1,CS(C)=O,CCOC(=O)c1ccc(-c2ccc(/C=C3\CCC/C(=C\c4ccc(-c5ccc(C6(=O)~O=S(C)(C)~O6CC)cc5)o4)C3=O)o2)cc1,-3.684938669204712,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(O2~S(C)(C)=O~c3([N+](=O)[O-])ccc(cc3)C2)cc1,-3.528859853744507,ok,
O=C1C(=Cc2ccc(-c3ccc(F)cc3)o2)COc2ccccc21,CS(C)=O,CS1(C)~O2CC(=Cc3ccc(-c4ccc(F)cc4)o3)C(=O)(~O=1)c1ccccc12,-2.271268367767334,ok,
O=C(O)CCCN1C(=O)SC(=CC=Cc2ccco2)C1=O,CS(C)=O,CS1(C)~OC(=O)(CCCN2C(=O)SC(=CC=Cc3ccco3)C2=O)~O=1,-3.1015846729278564,ok,
CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2=CN1,CS(C)=O,CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)C(C)(O3~S(C)(C)=O~C3(C)=O)C(=O)C2=CN1,-2.3812663555145264,ok,
O=C(O)CCCCN1C(=O)C(=Cc2ccc(-c3ccccc3F)s2)SC1=S,CS(C)=O,CS1(C)~OC(=O)(CCCCN2C(=O)C(=Cc3ccc(-c4ccccc4F)s3)SC2=S)~O=1,-2.4109139442443848,ok,
O=C1SC(=Cc2ccc(-c3ccccc3Cl)o2)C(=S)N1Cc1ccccc1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccccc2Cl)C=C2SC(=O)(~O=1)N(Cc1ccccc1)C2=S,-2.089984655380249,ok,
O=c1/c(=C/C=C/c2ccccc2)sc2n1CN(c1ccc([N+](=O)[O-])cc1)CN=2,CS(C)=O,CS1(C)~N2(c3ccc([N+](=O)[O-])cc3)CN=c3s/c(=C\C=C\c4ccccc4)c(=O)(~O=1)n3C2,-2.479962110519409,ok,
Cc1ccc(C=Cc2nc3cc([N+](=O)[O-])ccc3s2)s1,CS(C)=O,Cc1ccc(C=Cc2nc3cc4(~O=S(C)(C)~O=[N+]4[O-])ccc3s2)s1,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCOC(=O)C1=C(C)NC(=Cc2ccc(-c3cc(Cl)cc(Cl)c3)o2)C1=O,CS(C)=O,CCO1~S(C)(C)=O~C1(=O)C1=C(C)NC(=Cc2ccc(-c3cc(Cl)cc(Cl)c3)o2)C1=O,-3.2774367332458496,ok,
O=C1SC(SCc2ccc(Cl)cc2)=NC1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CS1(C)~o2c(C=C3N=C(SCc4ccc(Cl)cc4)SC3=O)ccc2-c2ccc([N+](=O)[O-])(~O=1)cc2,-3.0138752460479736,ok,
[O-]c1c(-c2ccccc2)sc2c3ccccc3cn[n+]12,CS(C)=O,CS1(C)~[O-]c2c(-c3ccccc3)sc3(~O=1)c1ccccc1cn[n+]23,-2.213940382003784,ok,
CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)NC1=S,CS(C)=O,CCCN1C(=S)N/C2=C\c3ccc(-c4ccc(Cl)cc4)o3~S(C)(C)=O~C21=O,-2.3783061504364014,ok,
O=C1N=C(S)N(c2ccccc2)C(=O)C1=Cc1cc2c3c(c1)CCCN3CCC2,CS(C)=O,CS1(C)~N23CCCc4cc(cc(c42)CCC3)C=C2C(=O)N(c3ccccc3)C(S)=NC2(=O)~O=1,-3.1252877712249756,ok,
O=C(C=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1)Nc1ccc(NC(=O)c2ccccc2)cc1,CS(C)=O,CS1(C)~o2c(C=CC(=O)Nc3ccc(NC(=O)c4ccccc4)cc3)ccc2-c2ccccc2([N+](=O)[O-])~O=1,-3.2638044357299805,ok,
N#CC(=Cc1ccc(N2CCCCCC2)o1)c1ccc(F)cc1,CS(C)=O,CS1(C)~o2c(C=C(C#N)c3ccc(F)cc3)ccc2(N2CCCCCC2)~O=1,-1.6200259923934937,ok,
CCN1C(=C2SC(=S)N(C)C2=O)C=Cc2cc(OC)ccc21,CS(C)=O,CCN1C2=C3SC(=S)N(C)C3(=O)~O=S(C)(C)~O(C)c3ccc1c(c3)C=C2,-2.840162754058838,ok,
O=C1C(Sc2ccc3c4c(cccc24)C(=O)N3)=CC(=NS(=O)(=O)c2ccccc2)c2ccccc21,CS(C)=O,CS1(C)~N2C(=O)c3cccc4c(ccc2c34)SC2=CC(=NS(=O)(=O)(c3ccccc3)~O=1)c1ccccc1C2=O,-4.271519184112549,ok,
COc1ccc(N2C(=O)/C(=C/C=C/c3ccccc3)SC2=S)cc1,CS(C)=O,CO1~S(C)(C)=O~C2(=O)/C(=C/C=C/c3ccccc3)SC(=S)N2c2ccc1cc2,-2.3050050735473633,ok,
COC(=O)CN(CC(=O)OC)CC1=C/C(=C(/c2cc(C)c(O)c(CN(CC(=O)OC)CC(=O)OC)c2)c2ccccc2S(=O)(=O)O)C=C(C)C1=O,CS(C)=O,COC(=O)CN(CC(=O)OC)Cc1cc2cc(C)c1O~S(C)(C)=O~C(=O)(OC)CN(CC(=O)OC)CC1=C/C(=C/2c2ccccc2S(=O)(=O)O)C=C(C)C1=O,-3.490309000015259,ok,
COc1ccc(N2CN=c3s/c(=C4\C(=O)Nc5ccc(Cl)cc54)c(=O)n3C2)cc1,CS(C)=O,CO1~S(C)(C)=O~c2(=O)/c(=C3/C(=O)Nc4ccc(Cl)cc43)sc3n2CN(CN=3)c2ccc1cc2,-3.7566893100738525,ok,
CCN(CC)c1ccc(C=C(C#N)c2ccc(C#N)cc2)cc1,CS(C)=O,CCN1(CC)~S(C)(C)=O~C(#N)C(c2ccc(C#N)cc2)=Cc2ccc1cc2,-2.685189962387085,ok,
O=C(O)CCCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)SC1=S,CS(C)=O,CS1(C)~OC(=O)(CCCN2C(=O)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4Cl)o3)SC2=S)~O=1,-2.626521110534668,ok,
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccccc4[N+](=O)[O-])o3)SC2=S)cc1,CS(C)=O,Cc1ccc(N2C(=O)C(=Cc3ccc4o3~S(C)(C)=O~c3([N+](=O)[O-])ccccc3-4)SC2=S)cc1,-2.543987989425659,ok,
CN=C1SC(=Cc2ccc(-c3cc(Cl)ccc3OC)o2)C(=O)N1C,CS(C)=O,CN=C1SC2=Cc3ccc(o3)-c3cc(Cl)ccc3O(C)~S(C)(C)=O~C2(=O)N1C,-3.0772671699523926,ok,
C/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1/N=C/c1c[nH]c2ccccc12,CS(C)=O,C/N=c1\scc2n1/N=C/c1c[nH](~S(C)(C)=O~c3([N+](=O)[O-])ccc-2cc3)c2ccccc12,-3.6341874599456787,ok,
O=C1c2c(n(/N=C/c3cccc(Br)c3)c3nc4ccccc4nc23)N[CH-][NH+]1c1ccccc1,CS(C)=O,CS1(C)~N2[CH-][NH+](c3ccccc3)C(=O)(~O=1)c1c2n(/N=C/c2cccc(Br)c2)c2nc3ccccc3nc12,-3.7997097969055176,ok,
COc1ccc(N2CCN(c3cc(Nc4ccc(F)cc4)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,CS(C)=O,CO1~S(C)(C)=O~C2(=O)c3ccccc3-c3onc4c(cc(Nc5ccc(F)cc5)c2c34)N2CCN(CC2)c2ccc1cc2,-3.4940783977508545,ok,
O=C1/C(=C\C=C\c2ccco2)SC(=S)N1c1ccc(Cl)cc1,CS(C)=O,CS1(C)~o2cccc2/C=C/C=C2/SC(=S)N(c3ccc(Cl)cc3)C2(=O)~O=1,-2.4082894325256348,ok,
COCCN1C(=O)/C(=C\C=C\c2ccco2)S/C1=N\c1ccccc1,CS(C)=O,COCCN1/C(=N/c2ccccc2)S/C2=C/C=C/c3ccco3~S(C)(C)=O~C21=O,-2.3555960655212402,ok,
O=[N+]([O-])c1ccc(C=CC2=NN(c3ccccc3)C(c3ccco3)C2)o1,CS(C)=O,CS1(C)~o2cccc2C2CC(=NN2c2ccccc2)C=Cc2ccc([N+](=O)[O-])(~O=1)o2,-2.4655380249023438,ok,
Cc1ccc(-c2ccc(C=C3SC(=S)N(Cc4ccccc4)C3=O)o2)cc1,CS(C)=O,Cc1ccc(-c2ccc3o2~S(C)(C)=O~C2(=O)C(=C3)SC(=S)N2Cc2ccccc2)cc1,-2.07218861579895,ok,
CCOC(=O)c1ccc(/C=C2\C=C(c3ccccc3)N(c3ccc(Nc4ccccc4)cc3)C2=O)cc1,CS(C)=O,CCO1~S(C)(C)=O~C1(=O)c1ccc(/C=C2\C=C(c3ccccc3)N(c3ccc(Nc4ccccc4)cc3)C2=O)cc1,-2.8372199535369873,ok,
O=C(/C=C/c1ccc(-c2ccc(Br)cc2)o1)c1ccc(N2CCOCC2)c(F)c1,CS(C)=O,CS1(C)~o2c(ccc2-c2ccc(Br)cc2)/C=C/C(=O)(c2ccc(N3CCOCC3)c(F)c2)~O=1,-2.53672194480896,ok,
CN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)N(C)C1=S,CS(C)=O,CN1C(=O)/C(=C/c2ccc3o2~S(C)(C)=O~C(F)(F)(F)c2cccc-3c2)N(C)C1=S,-1.7815958261489868,ok,
CCN(CC)S(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)Nc4cc(Cl)ccc43)o2)cc1,CS(C)=O,CCN(CC)S(=O)(=O)c1ccc(-c2ccc3o2~S(C)(C)=O~C2(=O)Nc4cc(Cl)ccc4C2=C3)cc1,-3.761286973953247,ok,
N#CC(=Cc1ccc(N2CCCCCC2)o1)c1ccc(Cl)cc1,CS(C)=O,CS1(C)~o2c(C=C(C#N)c3ccc(Cl)cc3)ccc2(N2CCCCCC2)~O=1,-1.739827275276184,ok,
CC1Oc2ccccc2C=C1C=CC12N=C(O)CCN1c1ccccc1C2(C)C,CS(C)=O,CC1Oc2ccccc2C=C1C=CC12N=C3(~O=S(C)(C)~O3)CCN1c1ccccc1C2(C)C,-2.2277419567108154,ok,
Nc1c(C(=O)c2cccc([N+](=O)[O-])c2)sc2nc(N3CCCC3)c3c(c12)CCCC3,CS(C)=O,CS1(C)~Nc2c(sc3nc(N4CCCC4)c4c(c23)CCCC4)C(=O)c2cccc([N+](=O)[O-])(~O=1)c2,-3.1924941539764404,ok,
CC(C)(C)c1cc(-c2cccc3c2C(=O)c2ccccc2C3=O)cc(C(C)(C)C)c1O,CS(C)=O,CC(C)(C)c1cc2cc(C(C)(C)C)c1O~S(C)(C)=O~C1(=O)c3ccccc3C(=O)c3cccc-2c31,-2.162250518798828,ok,
CC1CC(C)CN(c2cc(Nc3ccc(F)cc3)c3c4c(onc24)-c2ccccc2C3=O)C1,CS(C)=O,CC1CC(C)CN2(~S(C)(C)=O~C3(=O)c4ccccc4-c4onc5c2cc(Nc2ccc(F)cc2)c3c45)C1,-3.1498372554779053,ok,
CC(/C=C1\SC(=S)N(/N=C/c2cc([N+](=O)[O-])ccc2O)C1=O)=C\c1ccccc1,CS(C)=O,CC(/C=C1\SC(=S)N2/N=C/c3cc([N+](=O)[O-])ccc3O~S(C)(C)=O~C12=O)=C\c1ccccc1,-2.34184193611145,ok,
CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)NC1=S,CS(C)=O,CCN1C(=S)N/C2=C\c3ccc(-c4ccc(Cl)cc4Cl)o3~S(C)(C)=O~C21=O,-2.442092180252075,ok,
CN(C)/N=C/C=C1/CC/C(=C\c2cccc(C(F)(F)F)c2)C1=O,CS(C)=O,CN1(C)~S(C)(C)=O~C(F)(F)(F)c2cccc(c2)/C=C2\CC/C(=C/C=N/1)C2=O,-0.491786390542984,ok,
Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cc4c5c(c3)CCCN5CCC4)C2=O)cc1,CS(C)=O,Cc1ccc(N2C(=O)/C3=C\c4cc5c6c(c4)CCCN6(~S(C)(C)=O~C2(=O)NC3=O)CCC5)cc1,-3.367116689682007,ok,
Cc1ccc(NC(=O)C=Cc2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CS(C)=O,Cc1ccc(NC(=O)C=Cc2ccc3o2~S(C)(C)=O~c2([N+](=O)[O-])cccc-3c2)cc1,-2.488121747970581,ok,
CCN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)N(C)C1=S,CS(C)=O,CCN1C(=O)/C(=C/c2ccc3o2~S(C)(C)=O~C(F)(F)(F)c2cccc-3c2)N(C)C1=S,-1.84796941280365,ok,
[C]c1cc(/[C]=C(\C#N)C([N])=C(C#N)C#N)c([C])n1[C]1[C][C][C][C][C]1,CS(C)=O,[C]c1cc2c([C])n1([C]1[C][C][C][C][C]1)~S(C)(C)=O~C(C#N)(C#N)=C([N])/C(C#N)=[C]/2,-2.223346710205078,ok,
COC(=O)c1ccc(Nc2cc(N3CCN(C4CCCCC4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,CS(C)=O,CO1~S(C)(C)=O~C1(=O)c1ccc(Nc2cc(N3CCN(C4CCCCC4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,-3.8692338466644287,ok,
N#C/C(=C\c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1)c1nc(-c2ccc(F)cc2)cs1,CS(C)=O,CS1(C)~o2c(/C=C(\C#N)c3nc(-c4ccc(F)cc4)cs3)ccc2-c2ccc([N+](=O)[O-])(~O=1)cc2Cl,-3.2021286487579346,ok,
C=CCc1cc(/C=C2\SC(=S)N(c3ccc(N(C)C)cc3)C2=O)cc(OCC)c1OCc1ccc(Br)cc1,CS(C)=O,C=CCc1cc2cc(c1OCc1ccc(Br)cc1)O(CC)~S(C)(C)=O~C1(=O)/C(=C/2)SC(=S)N1c1ccc(N(C)C)cc1,-2.6984519958496094,ok,
CC1CCCN(CCCNc2cc3oc4ccccc4[nH]c3c3c(=O)c4ccccc4c(=O)c23)C1,CS(C)=O,CC1CCCN(CCCNc2cc3c4[nH]c5ccccc5o3~S(C)(C)=O~c3(=O)c5ccccc5c(=O)c2c43)C1,-4.31913423538208,ok,
O=C1c2ccccc2-c2onc3c(N4CCN(c5ccccc5F)CC4)cc(NC4CCCCC4)c1c23,CS(C)=O,CS1(C)~N(C2CCCCC2)c2cc(N3CCN(c4ccccc4F)CC3)c3noc4c3c2C(=O)(~O=1)c1ccccc1-4,-3.330747365951538,ok,
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4cc(Cl)ccc4Cl)o3)C=C2c2ccccc2)cc1[N+](=O)[O-],CS(C)=O,Cc1ccc2cc1([N+](=O)[O-])~O=S(C)(C)~o1c(ccc1-c1cc(Cl)ccc1Cl)C=C1C=C(c3ccccc3)N2C1=O,-2.8237287998199463,ok,
CCC(=O)Sc1[s+]sc2c1-c1cc(OC)ccc1NC2(C)C,CS(C)=O,CCC(=O)Sc1c2c3s[s+]1~O=S(C)(C)~O(C)c1ccc(c-2c1)NC3(C)C,-3.1618683338165283,ok,
CN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,CS(C)=O,CN1C(=O)/C(=C\c2ccc3o2~S(C)(C)=O~c2([N+](=O)[O-])ccc-3cc2)SC1=S,-2.5391476154327393,ok,
CN1C(=N)NC(=O)/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CS(C)=O,CN1C(=N)NC2(=O)~O=S(C)(C)~o3c(ccc3-c3ccc([N+](=O)[O-])cc3)/C=C\12,-3.3485615253448486,ok,
CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(N4CCCCC4)o3)C2=O)cc1,CS(C)=O,CCO1~S(C)(C)=O~C2(=O)NC(=O)/C(=C/c3ccc(N4CCCCC4)o3)C(=O)N2c2ccc1cc2,-3.631385326385498,ok,
CC(/C=C1\Sc2ccccc2N1CCCS(=O)(=O)[O-])=C\c1sc2ccccc2[n+]1CCCS(=O)(=O)[O-],CS(C)=O,CC1=C\c2(~O=S(C)(C)~[O-]S(=O)(=O)CCCN3/C(=C/1)Sc1ccccc13)sc1ccccc1[n+]2CCCS(=O)(=O)[O-],,failed,Featurization failed: RDKit could not parse Smiles_Merged
CNc1ccc(N2CCCCC2)c2c1C(=O)c1ccccc1C2=O,CS(C)=O,CN1~S(C)(C)=O~C2(=O)c3ccccc3C(=O)c3c1ccc(N1CCCCC1)c32,-3.4620306491851807,ok,
CCNc1cc(N(C)C)c2noc3c2c1C(=O)c1ccccc1-3,CS(C)=O,CCN1~S(C)(C)=O~C2(=O)c3ccccc3-c3onc4c(N(C)C)cc1c2c34,-4.117746353149414,ok,
CC(C)CCOc1ccc(C=Cc2nc3cc([N+](=O)[O-])ccc3s2)cc1,CS(C)=O,CC(C)CCO1~S(C)(C)=O~c2([N+](=O)[O-])ccc3sc(nc3c2)C=Cc2ccc1cc2,-2.1515450477600098,ok,
COc1ccc(-c2ccc(C=C(C#N)C#N)o2)c([N+](=O)[O-])c1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])cc1ccc2-c1ccc(C=C(C#N)C#N)o1,-2.169877290725708,ok,
CC1CCN(c2cc(Nc3ccccc3C(=O)O)c3c4c(onc24)-c2ccccc2C3=O)CC1,CS(C)=O,CC1CCN(c2cc(Nc3ccccc3C3(=O)~O=S(C)(C)~O3)c3c4c(onc24)-c2ccccc2C3=O)CC1,-3.759913206100464,ok,
COc1cccc(Nc2cc(N3CCN(c4cccc(C(F)(F)F)c4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)c1,CS(C)=O,CO1~S(C)(C)=O~C(F)(F)(F)c2cccc(c2)N2CCN(CC2)c2cc(c3c4c(onc24)-c2ccccc2C3=O)Nc2cccc1c2,-2.8453168869018555,ok,
COc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4Br)o3)C(=O)NC2=S)cc1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccc(c(Br)c2)-c2ccc(o2)/C=C2/C(=O)NC(=S)N(C2=O)c2ccc1cc2,-3.405916213989258,ok,
CN(Cc1ccccc1)Cc1c(O)ccc2c1O/C(=C\c1ccc([N+](=O)[O-])cc1)C2=O,CS(C)=O,CN(Cc1ccccc1)Cc1c2ccc3c1O/C(=C\c1ccc([N+](=O)[O-])(~O=S(C)(C)~O2)cc1)C3=O,-2.7029669284820557,ok,
[C][C]N([C][C])c1ccc([C]=C2C(=O)N([C])C(=S)N([C])C2=O)o1,CS(C)=O,[C][C]N([C][C])c1ccc2o1~S(C)(C)=O~C1(=O)C(=[C]2)C(=O)N([C])C(=S)N1[C],-2.2674362659454346,ok,
Cc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/SC(=S)N(C)C2=O)o1,CS(C)=O,Cc1cc2([N+](=O)[O-])~O=S(C)(C)~o3c(/C=C4/SC(=S)N(C)C4=O)ccc3-c1cc2,-2.554105281829834,ok,
CN(C)c1ccc(/C=C2/C(=O)C(=O)c3ccccc32)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~C2(=O)C(=O)c3ccccc3/C2=C\c2ccc1cc2,-2.495171308517456,ok,
CCCCn1c(=O)[nH]c2c(C(=O)N(C)CCC)snc2c1=O,CS(C)=O,CCCCn1c(=O)c2nsc3c2[nH]c1(=O)~O=S(C)(C)~N(C)(CCC)C3=O,-2.980492115020752,ok,
Cc1cc([N+](=O)[O-])ccc1-c1ccc(C=NN2CCN(C)CC2)o1,CS(C)=O,Cc1cc2([N+](=O)[O-])~O=S(C)(C)~o3c(C=NN4CCN(C)CC4)ccc3-c1cc2,-2.707348108291626,ok,
COc1ccc(N(CCC#N)C(=O)/C(C#N)=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1,CS(C)=O,CO1~S(C)(C)=O~c2([N+](=O)[O-])ccccc2-c2ccc(o2)/C=C(/C#N)C(=O)N(CCC#N)c2ccc1cc2,-2.8437042236328125,ok,
C=CCN1C(=O)C(=CC=C2Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S,CS(C)=O,C=CCN1C(=S)SC2=CC=C3Sc4ccccc4N3(CCCS(=O)(=O)O)~S(C)(C)=O~C21=O,-2.767242670059204,ok,
Cc1cc(C=C2C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,Cc1cc2c(C)n1-c1ccc([N+](=O)[O-])(~O=S(C)(C)~O3CCN(CC3)S(=O)(=O)c3ccc4c(c3)C(=C2)C(=O)N4C)cc1,-3.9890358448028564,ok,
NC(=O)C(C(=O)/C=C/c1ccc(Cl)cc1Cl)=C1SCS1,CS(C)=O,CS1(C)~NC(=O)(C(C(=O)/C=C/c2ccc(Cl)cc2Cl)=C2SCS2)~O=1,-3.044121503829956,ok,
c1cc2nsnc2c2c1Nc1nc3nonc3nc1N2,CS(C)=O,CS1(C)~N2c3ccc4nsnc4c3Nc3nc4(~O=1)nonc4nc32,-5.018399238586426,ok,
CN(C)c1ccc(/C=C2/C=C(c3ccccc3)OC2=O)cc1,CS(C)=O,CN(C)c1ccc(/C=C2/C=C(c3ccccc3)O3~S(C)(C)=O~C23=O)cc1,-2.2181332111358643,ok,
CN(c1ccccc1)c1ccc(C=C(C#N)c2nc3ccccc3s2)cc1,CS(C)=O,CN1(c2ccccc2)~S(C)(C)=O~c2(nc3ccccc3s2)C(C#N)=Cc2ccc1cc2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC[NH+](CC)Cc1c([O-])ccc2c1O/C(=C\c1c(F)cccc1Cl)C2=O,CS(C)=O,CC[NH+](CC)Cc1c2ccc3c1O/C(=C\c1c(F)cccc1Cl)C3(=O)~O=S(C)(C)~[O-]2,-3.894181489944458,ok,
COCCCN1C(=O)C(=Cc2ccc(-c3cccc(F)c3)o2)SC1=S,CS(C)=O,COCCCN1C(=S)SC2=Cc3ccc(-c4cccc(F)c4)o3~S(C)(C)=O~C21=O,-1.709610104560852,ok,
Cc1ccc(-c2ccc(C=C3OC(N4CCOCC4)=NC3=O)o2)cc1,CS(C)=O,Cc1ccc(-c2ccc3o2~S(C)(C)=O~C2(=O)N=C(N4CCOCC4)OC2=C3)cc1,-2.4806597232818604,ok,
CCOC(=O)c1ccc(-c2ccc(/C=C3\C=C(c4ccccc4)N(c4ccc(C(=O)O)c(O)c4)C3=O)o2)cc1,CS(C)=O,CCOC(=O)c1ccc(-c2ccc(/C=C3\C=C(c4ccccc4)N(c4ccc5c(c4)O~S(C)(C)=O~C5(=O)O)C3=O)o2)cc1,-3.687342882156372,ok,
CCOC(=O)C1CCCN(c2cc(NCC(C)C)c3c4c(onc24)-c2ccccc2C3=O)C1,CS(C)=O,CCO1~S(C)(C)=O~C1(=O)C1CCCN(c2cc(NCC(C)C)c3c4c(onc24)-c2ccccc2C3=O)C1,-2.790581464767456,ok,
COc1ccc(CN2C(=O)C(=Cc3cnc(N4CCOCC4)s3)c3ccccc3C2=O)cc1,CS(C)=O,CO1~S(C)(C)=O~C2(=O)C(=Cc3cnc(N4CCOCC4)s3)c3ccccc3C(=O)N2Cc2ccc1cc2,-3.389664888381958,ok,
COC(=O)c1ccc2c(c1)C(C)(C)C(=CC=CC1=[N+](C)c3ccc(C(=O)OC)cc3C1(C)C)N2C,CS(C)=O,COC1(=O)~O=S(C)(C)~O(C)C(=O)c2ccc3c(c2)C(C)(C)C(=CC=CC2=[N+](C)c4ccc1cc4C2(C)C)N3C,-1.8392823934555054,ok,
